customer_id,recommended_product_id,score
C008401,P00186,0.1262
C008401,P00541,0.125
C008402,P00494,0.1296
C008402,P00399,0.1293
C008402,P00118,0.1246
C008402,P00058,0.1234
C008402,P00574,0.1176
C008403,P00100,0.2001
C008403,P00084,0.1621
C008403,P00086,0.1554
C008403,P00395,0.136
C008403,P00324,0.1278
C008404,P00494,0.1145
C008404,P00038,0.0918
C008404,P00463,0.0851
C008404,P00388,0.0807
C008404,P00111,0.0805
C008405,P00455,0.1704
C008405,P00189,0.1587
C008405,P00488,0.1552
C008405,P00244,0.1538
C008405,P00528,0.1521
C008406,P00160,0.1157
C008406,P00589,0.1143
C008406,P00556,0.0966
C008406,P00287,0.0927
C008406,P00330,0.0919
C008407,P00419,0.1579
C008407,P00571,0.1518
C008407,P00198,0.1232
C008407,P00509,0.1188
C008407,P00174,0.1172
C008408,P00595,0.2026
C008408,P00070,0.1597
C008408,P00116,0.1577
C008408,P00168,0.1552
C008408,P00088,0.1326
C008409,P00231,0.1255
C008409,P00230,0.1246
C008409,P00116,0.1216
C008409,P00260,0.1149
C008409,P00521,0.0915
C008410,P00309,0.1256
C008410,P00185,0.1242
C008410,P00140,0.1187
C008410,P00540,0.118
C008410,P00592,0.1171
C008411,P00051,0.1658
C008411,P00105,0.1634
C008411,P00419,0.1488
C008411,P00487,0.1364
C008411,P00267,0.134
C008412,P00117,0.0818
C008412,P00145,0.0797
C008412,P00323,0.0788
C008412,P00581,0.0769
C008412,P00011,0.0739
C008413,P00465,0.1538
C008413,P00254,0.1255
C008413,P00395,0.1197
C008413,P00186,0.086
C008413,P00596,0.0851
C008414,P00331,0.085
C008414,P00116,0.0836
C008414,P00172,0.0819
C008414,P00404,0.0818
C008414,P00437,0.0798
C008415,P00128,0.084
C008415,P00113,0.0791
C008415,P00004,0.079
C008415,P00270,0.0774
C008415,P00067,0.0767
C008416,P00186,0.14
C008416,P00126,0.1179
C008416,P00116,0.116
C008416,P00322,0.0951
C008416,P00476,0.0894
C008417,P00164,0.1277
C008417,P00140,0.1154
C008417,P00300,0.1141
C008417,P00386,0.1135
C008417,P00389,0.1115
C008418,P00397,0.1129
C008418,P00306,0.0875
C008418,P00270,0.0839
C008418,P00462,0.0835
C008418,P00037,0.0796
C008419,P00286,0.1172
C008419,P00591,0.1155
C008419,P00201,0.0909
C008419,P00465,0.0821
C008419,P00046,0.0808
C008420,P00254,0.1642
C008420,P00244,0.1283
C008420,P00117,0.1264
C008420,P00144,0.1227
C008420,P00331,0.1166
C008421,P00175,0.1653
C008421,P00273,0.1502
C008421,P00020,0.1488
C008421,P00144,0.1274
C008421,P00278,0.1255
C008422,P00282,0.0885
C008422,P00570,0.0866
C008422,P00434,0.0831
C008422,P00497,0.0808
C008422,P00599,0.0807
C008423,P00396,0.1517
C008423,P00217,0.1346
C008423,P00175,0.132
C008423,P00404,0.1275
C008423,P00369,0.1263
C008424,P00594,0.0964
C008424,P00219,0.0926
C008424,P00198,0.0894
C008424,P00491,0.0887
C008424,P00145,0.0873
C008425,P00463,0.0856
C008425,P00588,0.0833
C008425,P00006,0.0808
C008425,P00448,0.0794
C008425,P00279,0.0792
C008426,P00144,0.0984
C008426,P00185,0.0951
C008426,P00333,0.0833
C008426,P00190,0.0832
C008426,P00080,0.0818
C008427,P00050,0.1202
C008427,P00185,0.1161
C008427,P00259,0.0905
C008427,P00090,0.0867
C008427,P00573,0.0859
C008428,P00307,0.2014
C008428,P00118,0.1652
C008428,P00116,0.1639
C008428,P00321,0.1596
C008428,P00288,0.1585
C008429,P00599,0.0556
C008429,P00556,0.0458
C008429,P00209,0.0454
C008429,P00309,0.0449
C008429,P00465,0.0449
C008430,P00465,0.1148
C008430,P00286,0.0874
C008430,P00478,0.0855
C008430,P00305,0.0844
C008430,P00474,0.0842
C008431,P00378,0.1349
C008431,P00470,0.1268
C008431,P00264,0.1255
C008431,P00331,0.1181
C008431,P00324,0.1181
C008432,P00044,0.1235
C008432,P00525,0.1233
C008432,P00042,0.1211
C008432,P00267,0.1195
C008432,P00003,0.1173
C008433,P00242,0.13
C008433,P00312,0.1207
C008433,P00522,0.1142
C008433,P00233,0.1137
C008433,P00223,0.1134
C008434,P00205,0.122
C008434,P00191,0.0875
C008434,P00309,0.0857
C008434,P00248,0.0842
C008434,P00054,0.0838
C008435,P00083,0.1714
C008435,P00308,0.1556
C008435,P00341,0.1521
C008435,P00156,0.1513
C008435,P00089,0.1438
C008436,P00575,0.1371
C008436,P00415,0.1157
C008436,P00212,0.0814
C008436,P00477,0.0812
C008436,P00250,0.0805
C008437,P00541,0.0858
C008437,P00014,0.083
C008437,P00591,0.0745
C008437,P00585,0.0559
C008437,P00286,0.0523
C008438,P00114,0.1053
C008438,P00161,0.0849
C008438,P00033,0.0841
C008438,P00230,0.084
C008438,P00210,0.0836
C008439,P00217,0.1569
C008439,P00537,0.149
C008439,P00363,0.1286
C008439,P00084,0.1279
C008439,P00086,0.126
C008440,P00059,0.1513
C008440,P00260,0.1198
C008440,P00244,0.0945
C008440,P00361,0.0859
C008440,P00127,0.0855
C008441,P00050,0.1207
C008441,P00329,0.0865
C008441,P00248,0.0861
C008441,P00306,0.0859
C008441,P00270,0.084
C008442,P00116,0.1651
C008442,P00377,0.1501
C008442,P00339,0.1461
C008442,P00294,0.1402
C008442,P00121,0.1298
C008443,P00249,0.134
C008443,P00465,0.1256
C008443,P00544,0.1253
C008443,P00030,0.1185
C008443,P00494,0.1163
C008444,P00116,0.121
C008444,P00279,0.0839
C008444,P00440,0.0802
C008444,P00535,0.0801
C008444,P00379,0.0773
C008445,P00138,0.1633
C008445,P00132,0.159
C008445,P00395,0.1243
C008445,P00311,0.121
C008445,P00534,0.0911
C008446,P00407,0.1223
C008446,P00522,0.1136
C008446,P00455,0.0921
C008446,P00076,0.0826
C008446,P00283,0.0813
C008447,P00556,0.2023
C008447,P00493,0.1794
C008447,P00220,0.1715
C008447,P00491,0.1702
C008447,P00208,0.1528
C008448,P00182,0.1536
C008448,P00004,0.1293
C008448,P00206,0.126
C008448,P00496,0.1193
C008448,P00127,0.1172
C008449,P00478,0.132
C008449,P00056,0.1263
C008449,P00548,0.125
C008449,P00515,0.1133
C008449,P00277,0.089
C008450,P00050,0.197
C008450,P00315,0.1653
C008450,P00395,0.1425
C008450,P00269,0.1285
C008450,P00409,0.1276
C008451,P00409,0.1256
C008451,P00532,0.1235
C008451,P00050,0.1179
C008451,P00273,0.1166
C008451,P00236,0.0862
C008452,P00063,0.1174
C008452,P00135,0.1128
C008452,P00347,0.0961
C008452,P00270,0.0838
C008452,P00399,0.0828
C008453,P00144,0.1311
C008453,P00177,0.1208
C008453,P00191,0.1203
C008453,P00312,0.1201
C008453,P00494,0.1184
C008454,P00573,0.1764
C008454,P00022,0.1497
C008454,P00493,0.0945
C008454,P00303,0.0884
C008454,P00034,0.0851
C008455,P00540,0.1614
C008455,P00420,0.1315
C008455,P00133,0.1302
C008455,P00256,0.1274
C008455,P00570,0.1214
C008456,P00166,0.2052
C008456,P00402,0.1179
C008456,P00028,0.087
C008456,P00198,0.0868
C008456,P00097,0.0861
C008457,P00378,0.1316
C008457,P00090,0.125
C008457,P00323,0.1246
C008457,P00337,0.1214
C008457,P00306,0.1194
C008458,P00223,0.2209
C008458,P00537,0.1513
C008458,P00579,0.1327
C008458,P00053,0.1278
C008458,P00205,0.1256
C008459,P00439,0.0888
C008459,P00225,0.0734
C008459,P00371,0.0718
C008459,P00538,0.0713
C008459,P00233,0.0504
C008460,P00527,0.1655
C008460,P00322,0.1391
C008460,P00573,0.1271
C008460,P00269,0.1259
C008460,P00259,0.1253
C008461,P00323,0.1611
C008461,P00292,0.1299
C008461,P00369,0.1196
C008461,P00156,0.1185
C008461,P00049,0.1122
C008462,P00380,0.1185
C008462,P00304,0.117
C008462,P00584,0.0915
C008462,P00383,0.0891
C008462,P00410,0.0866
C008463,P00453,0.0782
C008463,P00534,0.0522
C008463,P00118,0.0513
C008463,P00259,0.0509
C008463,P00257,0.0499
C008464,P00050,0.169
C008464,P00051,0.1494
C008464,P00526,0.1295
C008464,P00053,0.1283
C008464,P00178,0.126
C008465,P00527,0.163
C008465,P00143,0.1338
C008465,P00169,0.1254
C008465,P00592,0.1209
C008465,P00471,0.1191
C008466,P00010,0.0767
C008466,P00331,0.0759
C008466,P00239,0.0499
C008466,P00089,0.0465
C008466,P00250,0.0454
C008467,P00117,0.1713
C008467,P00169,0.1533
C008467,P00544,0.1232
C008467,P00050,0.1222
C008467,P00331,0.1199
C008468,P00134,0.1243
C008468,P00556,0.0966
C008468,P00454,0.0853
C008468,P00121,0.085
C008468,P00199,0.0846
C008469,P00494,0.1563
C008469,P00567,0.1278
C008469,P00255,0.1245
C008469,P00251,0.12
C008469,P00044,0.1172
C008470,P00454,0.1929
C008470,P00600,0.1788
C008470,P00383,0.1665
C008470,P00190,0.1646
C008470,P00015,0.16
C008471,P00326,0.1531
C008471,P00343,0.1462
C008471,P00363,0.1356
C008471,P00566,0.1243
C008471,P00016,0.1222
C008472,P00206,0.1887
C008472,P00474,0.1702
C008472,P00323,0.1609
C008472,P00395,0.1583
C008472,P00173,0.1494
C008473,P00440,0.158
C008473,P00052,0.151
C008473,P00383,0.151
C008473,P00098,0.1391
C008473,P00187,0.1323
C008474,P00401,0.1201
C008474,P00206,0.1189
C008474,P00500,0.0903
C008474,P00418,0.0857
C008474,P00520,0.0856
C008475,P00016,0.1579
C008475,P00488,0.1561
C008475,P00333,0.126
C008475,P00012,0.1238
C008475,P00473,0.1237
C008476,P00585,0.0938
C008476,P00174,0.0875
C008476,P00463,0.0844
C008476,P00089,0.0828
C008476,P00390,0.079
C008477,P00066,0.1241
C008477,P00296,0.1225
C008477,P00368,0.1198
C008477,P00309,0.1197
C008477,P00105,0.1197
C008478,P00385,0.0922
C008478,P00068,0.0893
C008478,P00378,0.0825
C008478,P00429,0.0798
C008478,P00335,0.0788
C008479,P00322,0.1304
C008479,P00449,0.1147
C008479,P00139,0.0942
C008479,P00415,0.09
C008479,P00412,0.0875
C008480,P00190,0.0827
C008480,P00429,0.0818
C008480,P00458,0.0806
C008480,P00595,0.079
C008480,P00120,0.0769
C008481,P00471,0.1942
C008481,P00343,0.1801
C008481,P00526,0.1697
C008481,P00404,0.1657
C008481,P00088,0.1656
C008482,P00493,0.1243
C008482,P00312,0.1182
C008482,P00037,0.0956
C008482,P00559,0.0854
C008482,P00029,0.0817
C008483,P00045,0.1172
C008483,P00499,0.1143
C008483,P00181,0.1115
C008483,P00373,0.0865
C008483,P00219,0.085
C008484,P00403,0.1521
C008484,P00052,0.1267
C008484,P00129,0.1245
C008484,P00030,0.1206
C008484,P00448,0.1175
C008485,P00448,0.2404
C008485,P00528,0.2056
C008485,P00235,0.1997
C008485,P00230,0.1656
C008485,P00451,0.1601
C008486,P00484,0.2013
C008486,P00180,0.1622
C008486,P00334,0.1592
C008486,P00273,0.1546
C008486,P00017,0.1501
C008487,P00279,0.1652
C008487,P00408,0.1266
C008487,P00246,0.1263
C008487,P00294,0.1188
C008487,P00381,0.117
C008488,P00090,0.1139
C008488,P00264,0.1092
C008488,P00483,0.0892
C008488,P00051,0.0888
C008488,P00031,0.0887
C008489,P00083,0.1951
C008489,P00511,0.1542
C008489,P00566,0.1289
C008489,P00592,0.1192
C008489,P00127,0.1168
C008490,P00042,0.2164
C008490,P00449,0.1606
C008490,P00240,0.157
C008490,P00095,0.1513
C008490,P00254,0.129
C008491,P00532,0.125
C008491,P00560,0.121
C008491,P00494,0.1206
C008491,P00262,0.1146
C008491,P00011,0.1111
C008492,P00527,0.1268
C008492,P00103,0.1256
C008492,P00572,0.1253
C008492,P00490,0.1216
C008492,P00302,0.1187
C008493,P00392,0.1576
C008493,P00084,0.1572
C008493,P00594,0.1454
C008493,P00322,0.129
C008493,P00121,0.1253
C008494,P00178,0.1151
C008494,P00236,0.0908
C008494,P00205,0.0837
C008494,P00296,0.0727
C008494,P00399,0.0494
C008495,P00559,0.1678
C008495,P00064,0.154
C008495,P00088,0.1421
C008495,P00069,0.1292
C008495,P00012,0.1235
C008496,P00383,0.1498
C008496,P00223,0.1308
C008496,P00331,0.1238
C008496,P00023,0.1209
C008496,P00447,0.1186
C008497,P00300,0.0857
C008497,P00507,0.0847
C008497,P00408,0.0847
C008497,P00459,0.0815
C008497,P00212,0.0778
C008498,P00129,0.1223
C008498,P00146,0.1182
C008498,P00404,0.0924
C008498,P00095,0.0878
C008498,P00407,0.0873
C008499,P00457,0.2069
C008499,P00190,0.1964
C008499,P00116,0.1676
C008499,P00329,0.1564
C008499,P00338,0.1557
C008500,P00556,0.1253
C008500,P00066,0.0985
C008500,P00105,0.0865
C008500,P00032,0.0856
C008500,P00360,0.0855
C008501,P00338,0.1591
C008501,P00448,0.1554
C008501,P00582,0.1541
C008501,P00434,0.1536
C008501,P00274,0.1506
C008502,P00213,0.1403
C008502,P00080,0.1265
C008502,P00106,0.1223
C008502,P00487,0.1203
C008502,P00175,0.1201
C008503,P00205,0.0804
C008503,P00300,0.0791
C008503,P00196,0.0515
C008503,P00066,0.0488
C008503,P00160,0.0485
C008504,P00248,0.1254
C008504,P00071,0.1175
C008504,P00156,0.1156
C008504,P00463,0.1155
C008504,P00264,0.1153
C008505,P00491,0.159
C008505,P00012,0.1547
C008505,P00069,0.1294
C008505,P00127,0.1247
C008505,P00526,0.124
C008506,P00191,0.1208
C008506,P00396,0.1146
C008506,P00559,0.1096
C008506,P00439,0.0867
C008506,P00120,0.0822
C008507,P00044,0.1201
C008507,P00404,0.0889
C008507,P00547,0.0864
C008507,P00267,0.0856
C008507,P00391,0.084
C008508,P00022,0.17
C008508,P00296,0.1644
C008508,P00544,0.1271
C008508,P00186,0.1263
C008508,P00175,0.1216
C008509,P00029,0.1262
C008509,P00455,0.1234
C008509,P00404,0.0949
C008509,P00389,0.0865
C008509,P00587,0.0859
C008510,P00445,0.1221
C008510,P00212,0.1214
C008510,P00327,0.1195
C008510,P00276,0.1192
C008510,P00110,0.1191
C008511,P00544,0.127
C008511,P00273,0.1186
C008511,P00379,0.1168
C008511,P00424,0.0864
C008511,P00200,0.0849
C008512,P00576,0.1243
C008512,P00366,0.1237
C008512,P00327,0.1231
C008512,P00600,0.1214
C008512,P00485,0.1193
C008513,P00178,0.1939
C008513,P00267,0.1273
C008513,P00589,0.1225
C008513,P00116,0.121
C008513,P00414,0.1203
C008514,P00521,0.0792
C008514,P00045,0.0766
C008514,P00303,0.0762
C008514,P00075,0.0754
C008514,P00372,0.0751
C008515,P00464,0.157
C008515,P00264,0.124
C008515,P00465,0.1174
C008515,P00144,0.1163
C008515,P00238,0.1133
C008516,P00534,0.0858
C008516,P00358,0.0851
C008516,P00301,0.0839
C008516,P00388,0.0715
C008516,P00076,0.0504
C008517,P00104,0.168
C008517,P00273,0.1593
C008517,P00550,0.1489
C008517,P00362,0.1474
C008517,P00144,0.1328
C008518,P00178,0.1634
C008518,P00058,0.1599
C008518,P00547,0.1585
C008518,P00109,0.1319
C008518,P00476,0.1308
C008519,P00007,0.1236
C008519,P00323,0.1176
C008519,P00274,0.1143
C008519,P00042,0.1127
C008519,P00529,0.1055
C008520,P00129,0.0834
C008520,P00327,0.0794
C008520,P00521,0.079
C008520,P00397,0.0774
C008520,P00006,0.0743
C008521,P00286,0.1333
C008521,P00405,0.0969
C008521,P00192,0.0965
C008521,P00469,0.082
C008521,P00216,0.081
C008522,P00441,0.1644
C008522,P00354,0.1259
C008522,P00395,0.0892
C008522,P00081,0.0863
C008522,P00248,0.086
C008523,P00278,0.0947
C008523,P00228,0.0845
C008523,P00223,0.0842
C008523,P00135,0.0837
C008523,P00048,0.0811
C008524,P00564,0.1226
C008524,P00550,0.0906
C008524,P00117,0.0867
C008524,P00529,0.0856
C008524,P00012,0.0853
C008525,P00139,0.1214
C008525,P00491,0.0902
C008525,P00473,0.086
C008525,P00157,0.0859
C008525,P00316,0.0851
C008526,P00157,0.1589
C008526,P00293,0.1278
C008526,P00038,0.1258
C008526,P00409,0.1199
C008526,P00103,0.1166
C008527,P00048,0.1497
C008527,P00090,0.0856
C008527,P00184,0.0844
C008527,P00267,0.0786
C008527,P00212,0.0783
C008528,P00290,0.1916
C008528,P00450,0.1723
C008528,P00385,0.169
C008528,P00395,0.1676
C008528,P00515,0.1288
C008529,P00540,0.118
C008529,P00273,0.1128
C008529,P00599,0.0985
C008529,P00384,0.09
C008529,P00209,0.0893
C008530,P00332,0.1195
C008530,P00210,0.0916
C008530,P00187,0.0867
C008530,P00359,0.0844
C008530,P00576,0.0811
C008531,P00175,0.1484
C008531,P00344,0.131
C008531,P00143,0.1268
C008531,P00182,0.1263
C008531,P00579,0.1223
C008532,P00375,0.1189
C008532,P00053,0.0902
C008532,P00474,0.0869
C008532,P00551,0.0846
C008532,P00540,0.082
C008533,P00528,0.1284
C008533,P00154,0.1183
C008533,P00450,0.116
C008533,P00482,0.1094
C008533,P00582,0.0927
C008534,P00079,0.1695
C008534,P00491,0.1314
C008534,P00114,0.1176
C008534,P00429,0.1154
C008534,P00595,0.1122
C008535,P00494,0.1979
C008535,P00528,0.1692
C008535,P00097,0.1675
C008535,P00419,0.1496
C008535,P00094,0.1302
C008536,P00477,0.1657
C008536,P00212,0.1224
C008536,P00190,0.1167
C008536,P00114,0.1133
C008536,P00113,0.1078
C008537,P00454,0.1403
C008537,P00600,0.1299
C008537,P00595,0.0932
C008537,P00556,0.0904
C008537,P00219,0.087
C008538,P00434,0.1202
C008538,P00169,0.0863
C008538,P00345,0.0828
C008538,P00051,0.0817
C008538,P00358,0.0815
C008539,P00137,0.1246
C008539,P00056,0.1224
C008539,P00587,0.1214
C008539,P00208,0.1181
C008539,P00521,0.1153
C008540,P00328,0.1936
C008540,P00035,0.1681
C008540,P00169,0.1625
C008540,P00096,0.1619
C008540,P00412,0.1499
C008541,P00193,0.1617
C008541,P00538,0.1285
C008541,P00118,0.1204
C008541,P00186,0.1191
C008541,P00099,0.1189
C008542,P00480,0.1171
C008542,P00242,0.1112
C008542,P00140,0.1108
C008542,P00320,0.0941
C008542,P00256,0.0838
C008543,P00566,0.1563
C008543,P00464,0.1279
C008543,P00465,0.1152
C008543,P00578,0.0894
C008543,P00580,0.0886
C008544,P00044,0.1179
C008544,P00119,0.1137
C008544,P00361,0.085
C008544,P00391,0.084
C008544,P00303,0.0823
C008545,P00152,0.1201
C008545,P00319,0.1184
C008545,P00326,0.1126
C008545,P00264,0.0878
C008545,P00322,0.0867
C008546,P00299,0.0498
C008546,P00567,0.0465
C008546,P00129,0.0428
C008546,P00088,0.0426
C008546,P00014,0.0426
C008547,P00572,0.1971
C008547,P00016,0.1545
C008547,P00524,0.1204
C008547,P00364,0.119
C008547,P00257,0.1186
C008548,P00333,0.1914
C008548,P00319,0.1484
C008548,P00568,0.1269
C008548,P00520,0.1192
C008548,P00078,0.1165
C008549,P00548,0.111
C008549,P00357,0.0926
C008549,P00578,0.087
C008549,P00038,0.0833
C008549,P00515,0.0829
C008550,P00371,0.1308
C008550,P00307,0.115
C008550,P00331,0.0843
C008550,P00223,0.0829
C008550,P00589,0.0825
C008551,P00207,0.1208
C008551,P00083,0.1201
C008551,P00264,0.0917
C008551,P00319,0.0877
C008551,P00544,0.0856
C008552,P00094,0.1614
C008552,P00208,0.1605
C008552,P00329,0.1517
C008552,P00118,0.1298
C008552,P00491,0.1262
C008553,P00455,0.1708
C008553,P00105,0.1366
C008553,P00175,0.1288
C008553,P00477,0.0908
C008553,P00443,0.0905
C008554,P00556,0.1415
C008554,P00143,0.1212
C008554,P00434,0.1182
C008554,P00113,0.1155
C008554,P00537,0.1139
C008555,P00037,0.1748
C008555,P00384,0.1652
C008555,P00116,0.1571
C008555,P00016,0.1295
C008555,P00205,0.1252
C008556,P00491,0.1779
C008556,P00116,0.1627
C008556,P00283,0.1621
C008556,P00560,0.1512
C008556,P00336,0.1364
C008557,P00084,0.1222
C008557,P00519,0.1197
C008557,P00105,0.118
C008557,P00489,0.1157
C008557,P00360,0.1155
C008558,P00490,0.1284
C008558,P00186,0.1242
C008558,P00493,0.1121
C008558,P00334,0.1104
C008558,P00290,0.086
C008559,P00368,0.1306
C008559,P00268,0.1283
C008559,P00475,0.0907
C008559,P00305,0.0879
C008559,P00525,0.0875
C008560,P00022,0.1515
C008560,P00121,0.1304
C008560,P00424,0.1283
C008560,P00459,0.1222
C008560,P00217,0.12
C008561,P00098,0.1236
C008561,P00364,0.1211
C008561,P00302,0.1204
C008561,P00127,0.1168
C008561,P00301,0.1138
C008562,P00298,0.1325
C008562,P00336,0.1284
C008562,P00526,0.1277
C008562,P00410,0.1264
C008562,P00302,0.123
C008563,P00434,0.1586
C008563,P00241,0.1145
C008563,P00492,0.0899
C008563,P00361,0.0864
C008563,P00114,0.0818
C008564,P00307,0.1556
C008564,P00212,0.1503
C008564,P00242,0.1338
C008564,P00118,0.1255
C008564,P00448,0.1244
C008565,P00422,0.1638
C008565,P00214,0.1592
C008565,P00333,0.1562
C008565,P00329,0.1534
C008565,P00539,0.152
C008566,P00150,0.0963
C008566,P00090,0.0858
C008566,P00260,0.0836
C008566,P00283,0.0786
C008566,P00439,0.0785
C008567,P00267,0.1659
C008567,P00186,0.1398
C008567,P00122,0.1352
C008567,P00327,0.1329
C008567,P00594,0.1305
C008568,P00425,0.1232
C008568,P00353,0.1151
C008568,P00329,0.1143
C008568,P00182,0.0915
C008568,P00524,0.0848
C008569,P00556,0.2047
C008569,P00173,0.1309
C008569,P00594,0.1212
C008569,P00146,0.1147
C008569,P00107,0.1141
C008570,P00118,0.1588
C008570,P00377,0.1563
C008570,P00055,0.1549
C008570,P00294,0.1525
C008570,P00075,0.1297
C008571,P00409,0.1516
C008571,P00278,0.1254
C008571,P00105,0.1248
C008571,P00046,0.1186
C008571,P00066,0.1171
C008572,P00314,0.1745
C008572,P00570,0.1592
C008572,P00146,0.1565
C008572,P00204,0.1315
C008572,P00383,0.1266
C008573,P00095,0.1428
C008573,P00260,0.1215
C008573,P00411,0.1174
C008573,P00453,0.114
C008573,P00478,0.1116
C008574,P00306,0.122
C008574,P00491,0.0965
C008574,P00437,0.0892
C008574,P00114,0.0856
C008574,P00241,0.0855
C008575,P00477,0.1271
C008575,P00564,0.1227
C008575,P00527,0.1151
C008575,P00235,0.1146
C008575,P00335,0.1125
C008576,P00483,0.1319
C008576,P00107,0.1243
C008576,P00441,0.1084
C008576,P00397,0.089
C008576,P00184,0.0867
C008577,P00301,0.1345
C008577,P00368,0.1275
C008577,P00401,0.1268
C008577,P00185,0.1249
C008577,P00382,0.1248
C008578,P00266,0.1592
C008578,P00121,0.1587
C008578,P00454,0.1309
C008578,P00175,0.13
C008578,P00544,0.1296
C008579,P00211,0.1174
C008579,P00294,0.1161
C008579,P00537,0.1144
C008579,P00389,0.1126
C008579,P00341,0.1112
C008580,P00398,0.0851
C008580,P00285,0.0839
C008580,P00069,0.0821
C008580,P00378,0.0815
C008580,P00287,0.0796
C008581,P00302,0.1215
C008581,P00520,0.118
C008581,P00360,0.0891
C008581,P00058,0.0871
C008581,P00453,0.085
C008582,P00116,0.1174
C008582,P00105,0.1048
C008582,P00228,0.0888
C008582,P00296,0.0866
C008582,P00492,0.0856
C008583,P00078,0.1276
C008583,P00328,0.1183
C008583,P00199,0.1156
C008583,P00494,0.1141
C008583,P00036,0.0873
C008584,P00454,0.1627
C008584,P00562,0.1587
C008584,P00121,0.1273
C008584,P00413,0.1254
C008584,P00515,0.1231
C008585,P00296,0.2074
C008585,P00588,0.1713
C008585,P00309,0.156
C008585,P00412,0.1346
C008585,P00191,0.1345
C008586,P00127,0.1237
C008586,P00371,0.1228
C008586,P00482,0.1211
C008586,P00448,0.1198
C008586,P00255,0.1142
C008587,P00203,0.2
C008587,P00098,0.1913
C008587,P00219,0.1901
C008587,P00594,0.1842
C008587,P00009,0.1681
C008588,P00070,0.1567
C008588,P00116,0.1231
C008588,P00242,0.1211
C008588,P00211,0.1196
C008588,P00494,0.1184
C008589,P00172,0.162
C008589,P00069,0.1282
C008589,P00013,0.125
C008589,P00493,0.0913
C008589,P00180,0.0857
C008590,P00022,0.1585
C008590,P00082,0.1517
C008590,P00068,0.1325
C008590,P00588,0.1256
C008590,P00473,0.1226
C008591,P00216,0.1262
C008591,P00555,0.1238
C008591,P00146,0.1199
C008591,P00099,0.1182
C008591,P00368,0.1178
C008592,P00147,0.1522
C008592,P00046,0.1148
C008592,P00099,0.1111
C008592,P00335,0.0972
C008592,P00049,0.0927
C008593,P00595,0.1203
C008593,P00407,0.1162
C008593,P00374,0.1151
C008593,P00326,0.1106
C008593,P00127,0.0934
C008594,P00384,0.2077
C008594,P00144,0.1597
C008594,P00458,0.1311
C008594,P00143,0.1284
C008594,P00385,0.1277
C008595,P00116,0.2004
C008595,P00100,0.1638
C008595,P00190,0.1605
C008595,P00560,0.1576
C008595,P00120,0.1539
